,Make,Model,Variant,Ex-Showroom_Price,Displacement,Cylinders,Valves_Per_Cylinder,Fuel_Tank_Capacity,Fuel_Type,Height,Mileage,Length,Width,Body_Type,Doors,Kerb_Weight,Gears,Power,Speedometer,Seating_Capacity,Seats_Material,Type,Wheelbase,Wheels_Size,Audiosystem,Basic_Warranty,Bluetooth,CD_/_MP3_/_DVD_Player,Voice_Recognition,Walk_Away_Auto_Car_Lock,ABS_(Anti-lock_Braking_System),Airbags,Parking_Assistance,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001
571,Renault,Duster,110 Ps Rxs Awd (Opt) Diesel,1249990,1461.0,4.0,4.0,50.0,Diesel,1695.0,106.0,4315,1822.0,SUV,5.0,1296.0,6,110,Analog,5.0,Fabric,Automatic,2673.0,215/65R16,USB & Aux-in,2,Yes,,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,0,0,0,0,0,0,0,4,23,27,19,35,50,65,0,0,33,35,23,27
572,Hyundai,Verna,1.6 Vtvt Sx,999900,1591.0,4.0,4.0,45.0,Petrol,1445.0,,4440,1729.0,Sedan,4.0,,5,123,Analog,5.0,Fabric,Manual,2600.0,195 / 55 R16,CD Player with USB & Aux-in,2,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,0,0,0,0,0,0,0,4,49,119,208,186,176,310,330,0,0,0,0,0
573,Hyundai,Verna,1.6 Crdi Sx,1172544,1582.0,4.0,4.0,45.0,Diesel,1445.0,1215.5,4440,1729.0,Sedan,4.0,,6,128,Analog,5.0,Fabric,Manual,2600.0,195 / 55 R16,CD Player with USB & Aux-in,2,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,33,27,24
574,Hyundai,Verna,1.6 Crdi Sx (O),1301881,1582.0,4.0,4.0,45.0,Diesel,1445.0,110.5,4440,1729.0,Sedan,4.0,,4,128,Analog,5.0,Leather,Manual,2600.0,195 / 55 R16,CD Player with USB & Aux-in,,Yes,Yes,,,Yes,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag",1,12853,19247,20864,18742,24286,23047,18625,5989,0,0,0,0,0,0,0,0,0,0,0,0
575,Hyundai,Verna,1.6 Vtvt Sx (O),1172999,1591.0,4.0,4.0,45.0,Petrol,1445.0,,4440,1729.0,Sedan,4.0,,5,123,Analog,5.0,Leather,Manual,2600.0,195 / 55 R16,CD Player with USB & Aux-in,,Yes,Yes,,,Yes,"Front passenger frontal airbag, Front passenger side airbag, Drive side airbag, Curtain airbags, Driver frontal airbag",1,10568,16083,19682,18500,22571,25051,27004,21319,16399,20268,28942,21758,24519,34267,29989,19828,17566,13120,8775,5263
576,Hyundai,Verna,1.6 Crdi Sx Plus At,1328545,1582.0,4.0,4.0,45.0,Diesel,1445.0,15.5,4440,1729.0,Sedan,4.0,,4,128,Analog,5.0,Fabric,Automatic,2600.0,195/55R16,CD Player with USB & Aux-in,,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,0,0,0,0,1,0,0,0,104,356,408,413,766,1230,649,584,421,199,220,109
577,Hyundai,Verna,1.6 Vtvt Sx(O) At,1287999,1591.0,4.0,4.0,45.0,Petrol,1445.0,,4440,1729.0,Sedan,4.0,,4,123,Analog,5.0,Leather,Automatic,2600.0,195 / 55 R16,CD Player with USB & Aux-in,,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag, Drive side airbag, Front passenger side airbag, Curtain airbags",1,0,0,0,0,0,0,3,8,40,0,0,0,0,0,0,0,0,0,0,0
578,Hyundai,Verna,1.4 Vtvt Ex,933182,1396.0,4.0,4.0,45.0,Petrol,1445.0,,4440,1729.0,Sedan,4.0,,5,100,Analog,5.0,Fabric,Manual,2600.0,195/55R16,CD Player with USB & Aux-in,2,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,262,851,657,1072,1262,1014,95,0,0,0,1,0,0,0,0,0,0,0,0,0
579,Hyundai,Verna,1.4 Vtvt E,817867,1396.0,4.0,4.0,45.0,Petrol,1445.0,,4440,1729.0,Sedan,4.0,,5,100,Analog,5.0,Fabric,Manual,2600.0,195/55R16,CD Player with USB & Aux-in,2,,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",0,8029,10811,10995,13903,19252,3033,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,Hyundai,Verna,1.6 Vtvt Sx (O) Anniversary Edition,1178894,1591.0,4.0,4.0,45.0,Petrol,1445.0,,4440,1729.0,Sedan,4.0,,5,123,Analog,5.0,Leather,Manual,2600.0,195 / 55 R16,CD Player with USB & Aux-in,,Yes,Yes,,,Yes,"Front passenger frontal airbag, Front passenger side airbag, Drive side airbag, Curtain airbags, Driver frontal airbag",1,1,0,0,0,0,0,0,0,632,1380,1470,1207,2047,2150,1612,1706,1568,1083,796,534
581,Hyundai,Verna,1.6 Vtvt Sx Plus At,1162875,1591.0,4.0,4.0,45.0,Petrol,1445.0,,4440,1729.0,Sedan,4.0,,6,123,Analog,5.0,Leather,Automatic,2600.0,195 / 55 R16,CD Player with USB & Aux-in,,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag, Drive side airbag, Front passenger side airbag, Curtain airbags",1,488,946,928,672,0,0,0,0,0,1,98,1419,428,0,0,0,0,0,0,0
582,Hyundai,Verna,1.6 Crdi Sx(O) At,1407871,1582.0,4.0,4.0,45.0,Diesel,1445.0,15.5,4440,1729.0,Sedan,4.0,,6,128,Analog,5.0,Fabric,Automatic,2600.0,195/55R16,CD Player with USB & Aux-in,,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,0,0,0,0,0,0,0,0,335,1940,2377,1835,3568,2359,1381,1341,1231,883,510,184
583,Hyundai,Verna,1.4 Crdi E,942867,1396.0,4.0,4.0,45.0,Diesel,1445.0,,4440,1729.0,Sedan,4.0,,5,100,Analog,5.0,Fabric,Manual,2600.0,195/55R16,CD Player with USB & Aux-in,2,,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",0,208,218,258,304,282,309,170,177,133,40,16,16,43,28,20,8,1,5,3,1
584,Hyundai,Verna,1.4 Crdi Ex,999900,1396.0,4.0,4.0,45.0,Diesel,1445.0,,4440,1729.0,Sedan,4.0,,5,100,Analog,5.0,Fabric,Manual,2600.0,195/55R16,CD Player with USB & Aux-in,2,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,1100,2525,2111,5225,5287,6821,7605,8081,10518,16435,21008,13051,11245,14360,10780,7722,4327,5699,6780,4806
585,Mahindra,Xuv300,1.2 W4,830127,1197.0,,,42.0,Petrol,1617.0,,3995,1821.0,SUV,5.0,,6,109,Yes,5.0,Fabric,Manual,2600.0,205/65 R16,Not on offer,,,,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",0,0,0,0,0,0,0,0,1,252,2377,3008,1794,3753,2732,3613,4938,1399,0,0,0
586,Mahindra,Xuv300,1.2 W6,915128,1197.0,,,42.0,Petrol,1617.0,,3995,1821.0,SUV,5.0,,6,109,Yes,5.0,Fabric,Manual,2600.0,205/65 R16,CD Player with USB & Aux-in,,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",0,8,287,569,1061,1105,3745,5055,4585,5277,10469,14864,4985,8325,11015,8687,5726,3042,317,2,0
587,Mahindra,Xuv300,1.2 W8,1060129,1197.0,,,42.0,Petrol,1617.0,,3995,1821.0,SUV,5.0,,6,109,Yes,5.0,Leather,Manual,2600.0,205/65 R16,CD Player with USB & Aux-in,,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,794,626,708,975,1034,495,413,436,484,550,476,390,410,328,149,26,2,4,3,0
588,Mahindra,Xuv300,1.2 W8(O),1184129,1197.0,,,42.0,Petrol,1617.0,,3995,1821.0,SUV,5.0,,6,109,Yes,5.0,Leather,Manual,2600.0,205/65 R16,CD Player with USB & Aux-in,,Yes,Yes,,,Yes,"Front passenger frontal airbag, Driver frontal airbag",1,0,226,807,1413,3005,5165,937,1003,1364,2716,4607,1859,3595,612,0,0,1,0,0,0
589,Mahindra,Xuv300,1.5 W4,869131,1497.0,,,42.0,Diesel,1617.0,,3995,1821.0,SUV,5.0,,6,115,Yes,5.0,Fabric,Manual,2600.0,205/65 R16,Not on offer,,,,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,1,0,20,13,38,75,33,70,167,0,0,0,0,0,0,0,0,0,0,0
590,Mahindra,Xuv300,1.5 W6,950131,1497.0,,,42.0,Diesel,1617.0,,3995,1821.0,SUV,5.0,,6,115,Yes,5.0,Leather,Manual,2600.0,205/65 R16,CD Player with USB & Aux-in,,Yes,Yes,,,Yes,"Front passenger frontal airbag, Driver frontal airbag",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,31,44,54,0
591,Mahindra,Xuv300,1.5 W8,1095129,1497.0,,,42.0,Diesel,1617.0,,3995,1821.0,SUV,5.0,,6,115,Yes,5.0,Leather,Manual,2600.0,205/65 R16,CD Player with USB & Aux-in,,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,0,0,0,0,0,0,0,0,37,1356,708,0,0,0,0,0,0,0,0,0
592,Mahindra,Xuv300,1.5 W8 (O),1214130,1497.0,,,42.0,Diesel,1617.0,,3995,1821.0,SUV,5.0,,6,115,Yes,5.0,Leather,Manual,2600.0,205/65 R16,CD Player with USB & Aux-in,,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,6279,2231,1737,963,1527,1723,845,321,1,0,0,0,0,0,0,0,0,0,0,0
593,Mahindra,Xuv300,1.5 W8 Amt,1149800,1497.0,,,42.0,Diesel,1617.0,,3995,1821.0,SUV,5.0,,6,115,Yes,5.0,Leather,Automatic,2600.0,205/65 R16,CD Player with USB & Aux-in,,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,0,0,0,0,0,0,0,0,0,5,19,18,22,106,53,0,0,0,0,0
594,Mahindra,Xuv300,1.5 W8 (O) Amt,1269131,1497.0,,,42.0,Diesel,1617.0,,3995,1821.0,SUV,5.0,,6,115,Yes,5.0,Leather,Automatic,2600.0,205/65 R16,CD Player with USB & Aux-in,,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,7
595,Mahindra,Xuv300,1.5 W6 Amt,999000,1497.0,4.0,,42.0,Diesel,1617.0,,3995,1821.0,SUV,5.0,,6,115,Yes,5.0,Leather,AMT,2600.0,205/65 R16,CD Player with USB & Aux-in,,Yes,Yes,,,Yes,"Front passenger frontal airbag, Driver frontal airbag",1,50,63,98,109,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,Renault,Lodgy,85 Ps Std,863299,1461.0,4.0,4.0,50.0,Diesel,1697.0,,4498,1751.0,MUV,4.0,1299.0,5,85,Analog,8.0,Fabric,Manual,2810.0,R15,Not on offer,,,,,,Yes,,0,64,39,51,64,60,90,66,71,92,98,113,4,0,0,0,0,0,0,0,0
597,Renault,Lodgy,85 Ps Rxe 8 Seater,964199,1461.0,4.0,4.0,50.0,Diesel,1697.0,,4498,1751.0,MUV,4.0,1299.0,5,85,Analog,8.0,Fabric,Manual,2810.0,R15,Not on offer,2,,,,,Yes,,0,29,45,62,7,37,30,41,33,28,37,33,27,70,60,55,49,31,12,1,0
598,Renault,Lodgy,Stepway Rxz 110Ps 8-Seater,1211599,1461.0,4.0,4.0,50.0,Diesel,1697.0,,4498,1751.0,MUV,4.0,1338.0,6,110,Analog,,Leather,Manual,2810.0,185/65 R15,DVD Player with USB & Aux-in,2,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,23
599,Renault,Lodgy,Stepway Rxz 110Ps 7-Seater,1211599,1461.0,4.0,4.0,50.0,Diesel,1697.0,,4498,1751.0,MUV,4.0,1368.0,6,110,Analog,7.0,Leather,Manual,2810.0,185/65 R15,DVD Player with USB & Aux-in,2,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,31,50,74,78,87,101,97,20,0,0,0,0,0,0,0,0,0,0,0,0
600,Renault,Lodgy,Stepway Rxl 85Ps 8-Seater,1053899,1461.0,4.0,4.0,50.0,Diesel,1697.0,,4498,1751.0,MUV,4.0,1299.0,5,85,Analog,8.0,Leather,Manual,2810.0,185/65 R16,CD Player with USB & Aux-in,2,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,135,927,1401,1725,1588,1581
601,Renault,Lodgy,Stepway Rxz 85Ps 8-Seater,1130099,1461.0,4.0,4.0,50.0,Diesel,1697.0,,4498,1751.0,MUV,4.0,1299.0,5,85,Analog,8.0,Leather,Manual,2810.0,185/65 R16,CD Player with USB & Aux-in,2,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,37,499,1104,1086,936,828
602,Renault,Lodgy,85 Ps Rxe 7 Seater,964199,1461.0,4.0,4.0,50.0,Diesel,1697.0,,4498,1751.0,MUV,4.0,1299.0,5,85,Analog,7.0,Fabric,Manual,2810.0,R15,Not on offer,2,,,,,Yes,,0,0,0,0,0,0,0,0,0,0,0,0,0,9,23,295,1756,4008,3388,2732,1383
603,Volkswagen,Vento,Trendline 1.6 (P),876500,1598.0,4.0,4.0,55.0,Petrol,1467.0,,4390,1699.0,Sedan,5.0,1140.0,5,105,Analog,5.0,Fabric,Manual,2553.0,175/70R14,Not on offer,2,,,,,,"Driver frontal airbag, Front passenger frontal airbag",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61,56,213,16,0,0
604,Volkswagen,Vento,Highline 1.6 (P),999900,1598.0,4.0,4.0,55.0,Petrol,1467.0,,4390,1699.0,Sedan,4.0,1140.0,5,105,Analog,5.0,Leather,Manual,2553.0,185/60R15,CD Player with USB & Aux-in,2,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,314
605,Volkswagen,Vento,Comfortline 1.6 (P),999900,1598.0,4.0,4.0,55.0,Petrol,1467.0,,4390,1699.0,Sedan,4.0,1137.0,5,105,Analog,5.0,Fabric,Manual,2553.0,185/60R15,CD Player with USB & Aux-in,2,,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,38,164,586,170,0,0
606,Volkswagen,Vento,Highline 1.2 (P) Dsg,1197500,1197.0,4.0,2.0,55.0,Petrol,1467.0,,4390,1699.0,Sedan,4.0,1179.0,7,105,Analog,5.0,Leather,Automatic,2553.0,185/60R15,CD Player with USB & Aux-in,2,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,0,0,0,0,0,0,2,8,200,2798,4174,4890,9081,11704,10250,6882,4317,1865,1370,1186
607,Volkswagen,Vento,Highline Plus 1.2 (P) Dsg,1449500,1197.0,4.0,2.0,55.0,Petrol,1467.0,,4390,1699.0,Sedan,4.0,1174.0,7,105,Analog,5.0,Leather,Automatic,2553.0,185/60R15,CD Player with USB & Aux-in,2,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,0,0,0,0,1,0,0,1,21,414,748,814,1375,1706,1896,1755,1493,921,838,575
608,Volkswagen,Vento,Trendline 1.5 (D),958500,1498.0,4.0,4.0,55.0,Diesel,1467.0,,4390,1699.0,Sedan,4.0,1193.0,5,105,Analog,5.0,Fabric,Manual,2553.0,175/70R14,Not on offer,2,,,,,,"Driver frontal airbag, Front passenger frontal airbag",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
609,Volkswagen,Vento,Comfortline 1.5 (D),999900,1498.0,4.0,4.0,55.0,Diesel,1467.0,,4390,1699.0,Sedan,4.0,1208.0,5,105,Analog,5.0,Fabric,Manual,2553.0,185/60R15,CD Player with USB & Aux-in,2,,Yes,,,Yes,"Front passenger frontal airbag, Driver frontal airbag",1,768,2475,2294,5121,3795,2272,1994,1673,1562,1400,491,557,833,929,891,892,1193,779,401,170
610,Volkswagen,Vento,Highline 1.5 (D),1210500,1498.0,4.0,4.0,55.0,Diesel,1467.0,,4390,1699.0,Sedan,4.0,1211.0,5,105,Analog,5.0,Leather,Manual,2553.0,185/60R15,CD Player with USB & Aux-in,2,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,0,0,0,0,0,520,848,1691,2030,1701,1899,2419,3204,4206,2830,1691,754,0,0,0
611,Volkswagen,Vento,Highline 1.5 (D) Dsg,1336500,1498.0,4.0,4.0,55.0,Diesel,1467.0,,4390,1699.0,Sedan,4.0,1211.0,7,105,Analog,5.0,Leather,Automatic,2553.0,185/60R15,CD Player with USB & Aux-in,2,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,10508,14841,11686,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,Volkswagen,Vento,Highline Plus 1.5 (D) Dsg,1317500,1498.0,4.0,4.0,55.0,Diesel,1467.0,,4390,1699.0,Sedan,4.0,1211.0,5,105,Analog,5.0,Leather,Automatic,2553.0,185/60R15,CD Player with USB & Aux-in,2,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,1028,872,738,446
613,Volkswagen,Vento,Gt Line (D),1449500,1498.0,4.0,4.0,45.0,Diesel,1469.0,19.0,3971,1682.0,Hatchback,5.0,1148.0,5,110,Analog,5.0,Fabric,Manual,2469.0,185/60R15,CD/MP3/DVD Player with USB & Aux-in,2,Yes,Yes,Yes,,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,7565,11040,8983,9446,1904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,Volkswagen,Vento,Gt Line (P) Dsg,1317500,1197.0,4.0,4.0,45.0,Petrol,1469.0,17.0,3971,1682.0,Hatchback,5.0,1109.0,7,105,Analog,5.0,Fabric,Automatic,2469.0,185/60R15,CD/MP3/DVD Player with USB & Aux-in,2,Yes,Yes,Yes,,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,81,108,112,5,7
615,Mahindra,E2O Plus,P4,881425,,,,,Electric,1585.0,,3390,1575.0,Hatchback,4.0,937.0,,258,Digital,4.0,Vinyl,Automatic,2258.0,R14,CD/MP3/DVD Player with USB & Aux-in,3,,Yes,,,,,1,0,0,0,0,0,0,1,664,1407,2256,1941,1045,0,0,0,1,0,0,0,1
616,Mahindra,E2O Plus,P6,957177,,,,,Electric,1585.0,,3390,1575.0,Hatchback,4.0,937.0,,258,Digital,4.0,Fabric,Automatic,2258.0,R14,CD/MP3/DVD Player with USB & Aux-in,3,Yes,Yes,,,,,1,8253,13255,12520,15531,18864,18993,20830,17881,15656,16353,13639,11705,8744,7593,6003,3859,3043,2627,986,444
617,Tata,Tigor Ev,Xm+,960868,,,,35.0,Electric,1537.0,,3992,1677.0,Sedan,5.0,,,415,Yes,5.0,Fabric,Automatic,2450.0,175/65 R14,USB & Aux-in,,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,13516,18968,20765,18362,17031,19085,21450,14062,11756,9149,8516,7478,7724,8615,6399,3546,2891,2346,1286,682
618,Tata,Tigor Ev,Xt+,975868,,,,35.0,Electric,1537.0,,3992,1677.0,Sedan,5.0,,,415,Yes,5.0,Fabric,Automatic,2450.0,175/65 R14,USB & Aux-in,,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,297,1287,1244,1446,2193,2697,3153,3538,1787,0,0,0,0,0,0,0,0,0,0,0
619,Tata,Tigor Ev,Xe+,944175,,,,35.0,Electric,1537.0,,3992,1677.0,Sedan,5.0,,,415,Yes,5.0,Fabric,Automatic,2450.0,175/65 R14,Not on offer,,Yes,Yes,,,Yes,Driver frontal airbag,1,2777,4268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,Honda,Brv,E Petrol,952900,1497.0,4.0,4.0,42.0,Petrol,1666.0,83.0,4453,1735.0,SUV,5.0,1199.0,7,119,Analog,7.0,Fabric,Manual,2662.0,R16,Not on offer,3,,,,,,"Driver frontal airbag, Front passenger frontal airbag",0,0,87,1212,793,740,1019,1295,1538,134,0,0,3,39,238,451,688,342,316,183,136
621,Honda,Brv,S Petrol,1052900,1497.0,4.0,4.0,42.0,Petrol,1666.0,83.0,4453,1735.0,SUV,5.0,1217.0,7,119,Analog,7.0,Fabric,Manual,2662.0,R16,CD Player with USB & Aux-in,3,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,278,4546,5125,6091,7762,8116,9264,7125,3808,1,0,0,0,0,0,0,0,0,0,0
622,Honda,Brv,V Petrol,1167900,1497.0,4.0,4.0,42.0,Petrol,1666.0,83.0,4453,1735.0,SUV,5.0,1225.0,7,119,Analog,7.0,Leather,Manual,2662.0,R16,CD Player with USB & Aux-in,3,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,9326,14679,16476,17421,19681,18075,15232,19590,15134,13427,12811,15979,13647,12192,11698,10249,8191,6185,4664,3362
623,Honda,Brv,Vx Petrol,1271900,1497.0,4.0,4.0,42.0,Petrol,1666.0,83.0,4456,1735.0,SUV,5.0,1235.0,7,119,Analog,7.0,Leather,Manual,2662.0,R16,CD Player with USB & Aux-in,3,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
624,Honda,Brv,V Cvt Petrol,1285900,1497.0,4.0,4.0,42.0,Petrol,1666.0,14.0,4456,1735.0,SUV,5.0,1238.0,7,119,Analog,7.0,Leather,Automatic,2662.0,R16,CD Player with USB & Aux-in,3,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,12213,14566,13625,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625,Honda,Brv,S Diesel,1187900,1498.0,4.0,4.0,42.0,Diesel,1666.0,190.5,4453,1735.0,SUV,5.0,1289.0,7,100,Analog,7.0,Fabric,Manual,2662.0,R16,CD Player with USB & Aux-in,3,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,7310,8778,7547,6052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626,Honda,Brv,V Diesel,1273900,1498.0,4.0,4.0,42.0,Diesel,1666.0,190.5,4453,1735.0,SUV,5.0,1301.0,7,100,Analog,7.0,Leather,Manual,2662.0,R16,CD Player with USB & Aux-in,3,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,11363,19631,16501,18337,21156,20500,18624,12554,13744,13854,11950,8874,8097,9246,8272,5643,4032,3209,2240,1392
627,Honda,Brv,Vx Diesel,1382900,1498.0,4.0,4.0,42.0,Diesel,1666.0,190.5,4456,1735.0,SUV,5.0,1306.0,7,100,Analog,7.0,Leather,Manual,2662.0,R16,CD Player with USB & Aux-in,3,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,0,501,2154,4010,4422,3458,6004,3611,190,0,0,0,0,0,0,0,0,0,0,0
628,Mahindra,Thar,Crde,959860,2498.0,4.0,4.0,60.0,Diesel,1930.0,,3920,1726.0,SUV,3.0,1750.0,5,105,Analog,6.0,Fabric,Manual,2430.0,235/70R16,,1,,,,,,,0,0,0,0,0,3,1727,2781,2729,2518,1712,1451,1273,2517,3113,583,0,0,0,0,0
629,Mahindra,Thar,700 Special Edition,999148,2498.0,4.0,4.0,60.0,Diesel,1930.0,,3920,1726.0,SUV,3.0,1750.0,5,105,Analog,6.0,Leather,Manual,2430.0,P235/70 R16,CD Player with USB & Aux-in,1,,Yes,,,Yes,,0,3050,1420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,Mahindra,Thar,Crde Abs,974860,2498.0,4.0,4.0,60.0,Diesel,1930.0,,3920,1726.0,SUV,3.0,1750.0,5,105,Analog,6.0,Fabric,Manual,2430.0,P235/70 R16,,1,,,,,Yes,,0,4779,6775,7577,9087,8818,5125,5149,4158,4559,3353,2278,1334,567,416,433,529,403,272,112,0
631,Force,Gurkha,Xpedition 5 Door,999000,2596.0,4.0,4.0,63.0,Diesel,2055.0,15.5,4342,1790.0,SUV,5.0,,6,85,Analog,7.0,Fabric,Manual,2750.0,245 / 70 R16,Not on offer,3,,,,,,,0,0,0,49,10875,13146,12673,12401,10478,6920,5398,3940,587,0,0,0,0,0,0,0,0
632,Force,Gurkha,Xplorer 3 Door,1075000,2596.0,4.0,4.0,63.0,Diesel,2055.0,15.5,3992,1790.0,SUV,3.0,,6,85,Analog,5.0,Fabric,Manual,2400.0,245 / 70 R16,Not on offer,3,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,894,1307,1275,2136,1484,0,0
633,Force,Gurkha,Xtreme,1299000,2149.0,4.0,4.0,63.0,Diesel,2075.0,,3992,1820.0,SUV,3.0,,5,140,Yes,5.0,Fabric,Manual,2400.0,245 / 70 R16,Not on offer,,,,,,,,0,703,1926,3825,4613,5060,5412,0,0,0,0,0,0,7,164,1658,2015,785,0,0,0
634,Force,Gurkha,Xtreme Abs,1330000,2149.0,4.0,4.0,63.0,Diesel,2075.0,,3992,1820.0,SUV,3.0,,5,140,Yes,5.0,Fabric,Manual,2400.0,245 / 70 R16,Not on offer,,,,,,Yes,,0,598,1878,3339,4574,5499,2138,3767,4540,4804,4085,5920,6391,5287,2381,1079,898,731,2,2,0
635,Force,Gurkha,Xpedition 3 Door,975000,2596.0,4.0,4.0,63.0,Diesel,2055.0,15.5,4342,1790.0,SUV,5.0,,6,85,Analog,7.0,Fabric,Manual,2750.0,245 / 70 R16,Not on offer,3,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,297,811,1305,408,0,0
636,Force,Gurkha,Xplorer 5 Door,1225000,2596.0,4.0,4.0,63.0,Diesel,2055.0,15.5,3992,1790.0,SUV,5.0,,6,85,Analog,5.0,Fabric,Manual,2400.0,245 / 70 R16,Not on offer,3,,,,,,,0,724,697,733,886,1048,1227,816,418,513,89,0,0,0,0,0,0,0,0,0,0
637,Maruti Suzuki,Xl6,Zeta Mt,984689,1462.0,4.0,4.0,45.0,Petrol,1700.0,,4445,1775.0,MPV,5.0,1180.0,5,104,"Analog, Digital",6.0,Fabric,Manual,2740.0,185/65 R15,CD Player with USB & Aux-in,,Yes,Yes,Yes,Yes,Yes,Driver frontal airbag,1,0,0,0,0,0,0,0,0,0,11,54,106,58,75,124,0,0,0,0,0
638,Maruti Suzuki,Xl6,Alpha Mt,1041189,1462.0,4.0,4.0,45.0,Petrol,1700.0,,4445,1775.0,MPV,5.0,1180.0,5,104,"Analog, Digital",6.0,Fabric,Manual,2740.0,185/65 R15,CD Player with USB & Aux-in,,Yes,Yes,Yes,Yes,Yes,Driver frontal airbag,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
